portal,content_type,file_path,issue_code,severity,field,current_value_sample,expected_rule,recommended_fix_type,notes
tools-hub,resources,tools-hub/resources/tools-hub-resource-privacytools.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-raycast.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-raycast.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-raycast.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-raycast.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-raycast.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-standard-notes.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-standard-notes.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-standard-notes.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-standard-notes.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-standard-notes.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-todoist.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-todoist.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-todoist.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-todoist.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-todoist.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-trello.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-trello.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-trello.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-trello.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-trello.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-zapier.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-zapier.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-zapier.json,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-zapier.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/tools-hub-resource-zapier.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/zapier.json,ID_FILENAME_MISMATCH,BLOCKER,id,tools-hub-resource-zapier-2,"id must equal filename (""zapier"")",deterministic_normalization,breaks predictable id<->file mapping required by CONTENT_SPEC_V1 section 7
tools-hub,resources,tools-hub/resources/zapier.json,MISSING_FIELD,HIGH,title_en,,"_templates/ requires ""title_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/zapier.json,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/zapier.json,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/zapier.json,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,resources,tools-hub/resources/zapier.json,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Zapier,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
tools-hub,lessons,tools-hub/lessons/avoiding-tool-overload.md,MISSING_FIELD,HIGH,excerpt_ar,,"_templates/ requires ""excerpt_ar""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/avoiding-tool-overload.md,MISSING_FIELD,MEDIUM,excerpt_en,,"_templates/ requires ""excerpt_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/avoiding-tool-overload.md,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/avoiding-tool-overload.md,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/avoiding-tool-overload.md,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/avoiding-tool-overload.md,MISSING_FIELD,MEDIUM,reading_time,,"_templates/ requires ""reading_time""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/avoiding-tool-overload.md,MISSING_FIELD,MEDIUM,parent_id,,"_templates/ requires ""parent_id""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/avoiding-tool-overload.md,UNEXPECTED_FIELD,LOW,title,"""كيف تتجنب إرهاق الأدوات (Tool Overload)؟""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/avoiding-tool-overload.md,UNEXPECTED_FIELD,LOW,description,"""استراتيجيات للتخلص من الفوضى الرقمية والتركيز على العمل الفعلي.""","""description"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/avoiding-tool-overload.md,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Avoiding Tool Overload,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
tools-hub,lessons,tools-hub/lessons/avoiding-tool-overload.md,TITLE_FIELD_UNDOCUMENTED,LOW,title,كيف تتجنب إرهاق الأدوات (Tool Overload)؟,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
tools-hub,lessons,tools-hub/lessons/building-personal-stack.md,MISSING_FIELD,HIGH,excerpt_ar,,"_templates/ requires ""excerpt_ar""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/building-personal-stack.md,MISSING_FIELD,MEDIUM,excerpt_en,,"_templates/ requires ""excerpt_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/building-personal-stack.md,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/building-personal-stack.md,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/building-personal-stack.md,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/building-personal-stack.md,MISSING_FIELD,MEDIUM,reading_time,,"_templates/ requires ""reading_time""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/building-personal-stack.md,MISSING_FIELD,MEDIUM,parent_id,,"_templates/ requires ""parent_id""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/building-personal-stack.md,UNEXPECTED_FIELD,LOW,title,"""كيف تبني حزمة أدواتك الشخصية؟""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/building-personal-stack.md,UNEXPECTED_FIELD,LOW,description,"""خطوات عملية لبناء بيئة رقمية متكاملة تساعدك على التركيز والإنتاجية.""","""description"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/building-personal-stack.md,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Building Personal Stack,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
tools-hub,lessons,tools-hub/lessons/building-personal-stack.md,TITLE_FIELD_UNDOCUMENTED,LOW,title,كيف تبني حزمة أدواتك الشخصية؟,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
tools-hub,lessons,tools-hub/lessons/how-to-choose-tools.md,MISSING_FIELD,HIGH,excerpt_ar,,"_templates/ requires ""excerpt_ar""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/how-to-choose-tools.md,MISSING_FIELD,MEDIUM,excerpt_en,,"_templates/ requires ""excerpt_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/how-to-choose-tools.md,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/how-to-choose-tools.md,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/how-to-choose-tools.md,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/how-to-choose-tools.md,MISSING_FIELD,MEDIUM,reading_time,,"_templates/ requires ""reading_time""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/how-to-choose-tools.md,MISSING_FIELD,MEDIUM,parent_id,,"_templates/ requires ""parent_id""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/how-to-choose-tools.md,UNEXPECTED_FIELD,LOW,title,"""كيف تختار الأداة المناسبة لاحتياجاتك؟""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/how-to-choose-tools.md,UNEXPECTED_FIELD,LOW,description,"""دليل عملي لاختيار التطبيقات والأدوات الذكية بذكاء وتجنب التشتت.""","""description"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/how-to-choose-tools.md,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,How To Choose Tools,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
tools-hub,lessons,tools-hub/lessons/how-to-choose-tools.md,TITLE_FIELD_UNDOCUMENTED,LOW,title,كيف تختار الأداة المناسبة لاحتياجاتك؟,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
tools-hub,lessons,tools-hub/lessons/introduction-to-automation.md,MISSING_FIELD,HIGH,excerpt_ar,,"_templates/ requires ""excerpt_ar""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/introduction-to-automation.md,MISSING_FIELD,MEDIUM,excerpt_en,,"_templates/ requires ""excerpt_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/introduction-to-automation.md,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/introduction-to-automation.md,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/introduction-to-automation.md,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/introduction-to-automation.md,MISSING_FIELD,MEDIUM,reading_time,,"_templates/ requires ""reading_time""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/introduction-to-automation.md,MISSING_FIELD,MEDIUM,parent_id,,"_templates/ requires ""parent_id""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/introduction-to-automation.md,UNEXPECTED_FIELD,LOW,title,"""مقدمة في الأتمتة: دع الروبوتات تقوم بعملك""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/introduction-to-automation.md,UNEXPECTED_FIELD,LOW,description,"""تعلم أساسيات الأتمتة وكيف توفر ساعات من وقتك عبر ربط الأدوات.""","""description"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/introduction-to-automation.md,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Introduction To Automation,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
tools-hub,lessons,tools-hub/lessons/introduction-to-automation.md,TITLE_FIELD_UNDOCUMENTED,LOW,title,مقدمة في الأتمتة: دع الروبوتات تقوم بعملك,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
tools-hub,lessons,tools-hub/lessons/markdown-basics.md,MISSING_FIELD,HIGH,excerpt_ar,,"_templates/ requires ""excerpt_ar""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/markdown-basics.md,MISSING_FIELD,MEDIUM,excerpt_en,,"_templates/ requires ""excerpt_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/markdown-basics.md,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/markdown-basics.md,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/markdown-basics.md,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/markdown-basics.md,MISSING_FIELD,MEDIUM,reading_time,,"_templates/ requires ""reading_time""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/markdown-basics.md,MISSING_FIELD,MEDIUM,parent_id,,"_templates/ requires ""parent_id""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/markdown-basics.md,UNEXPECTED_FIELD,LOW,title,"""تعلم أساسيات ماركداون (Markdown) في دقائق""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/markdown-basics.md,UNEXPECTED_FIELD,LOW,description,"""تعرف على لغة التنسيق البسيطة التي ستجعل كتابتك أسرع وأكثر تنظيماً.""","""description"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/markdown-basics.md,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Markdown Basics,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
tools-hub,lessons,tools-hub/lessons/markdown-basics.md,TITLE_FIELD_UNDOCUMENTED,LOW,title,تعلم أساسيات ماركداون (Markdown) في دقائق,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
tools-hub,lessons,tools-hub/lessons/privacy-and-security.md,MISSING_FIELD,HIGH,excerpt_ar,,"_templates/ requires ""excerpt_ar""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/privacy-and-security.md,MISSING_FIELD,MEDIUM,excerpt_en,,"_templates/ requires ""excerpt_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/privacy-and-security.md,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/privacy-and-security.md,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/privacy-and-security.md,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/privacy-and-security.md,MISSING_FIELD,MEDIUM,reading_time,,"_templates/ requires ""reading_time""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/privacy-and-security.md,MISSING_FIELD,MEDIUM,parent_id,,"_templates/ requires ""parent_id""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/privacy-and-security.md,UNEXPECTED_FIELD,LOW,title,"""الخصوصية والأمان عند اختيار الأدوات الرقمية""","""title"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/privacy-and-security.md,UNEXPECTED_FIELD,LOW,description,"""أشياء يجب التحقق منها قبل وضع بياناتك في تطبيق جديد.""","""description"" is not defined in the matching _templates/ file",deterministic_normalization,"remove, or fold into ""data"" / correct field per CONTENT_SPEC_V1 section 8"
tools-hub,lessons,tools-hub/lessons/privacy-and-security.md,TITLE_AR_LATIN_ONLY,BLOCKER,title_ar,Privacy And Security,title_ar must contain Arabic text (CONTENT_SPEC_V1 + RTL rules),deterministic_normalization,"classic inversion signature: value likely belongs in title_en; real Arabic title likely sits in the undocumented ""title"" field"
tools-hub,lessons,tools-hub/lessons/privacy-and-security.md,TITLE_FIELD_UNDOCUMENTED,LOW,title,الخصوصية والأمان عند اختيار الأدوات الرقمية,"""title"" is not defined by CONTENT_SPEC_V1.md or any _templates/*.template.* file",deterministic_normalization,"contains Arabic text -- almost certainly the intended title_ar value, misplaced into an undocumented field"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-ai-tools-integration.md,MISSING_FIELD,HIGH,excerpt_ar,,"_templates/ requires ""excerpt_ar""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-ai-tools-integration.md,MISSING_FIELD,MEDIUM,excerpt_en,,"_templates/ requires ""excerpt_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-ai-tools-integration.md,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-ai-tools-integration.md,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-ai-tools-integration.md,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-ai-tools-integration.md,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-ai-tools-integration.md,MISSING_FIELD,MEDIUM,reading_time,,"_templates/ requires ""reading_time""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-ai-tools-integration.md,MISSING_FIELD,MEDIUM,parent_id,,"_templates/ requires ""parent_id""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-automation-basics.md,MISSING_FIELD,HIGH,excerpt_ar,,"_templates/ requires ""excerpt_ar""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-automation-basics.md,MISSING_FIELD,MEDIUM,excerpt_en,,"_templates/ requires ""excerpt_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-automation-basics.md,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-automation-basics.md,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-automation-basics.md,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-automation-basics.md,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-automation-basics.md,MISSING_FIELD,MEDIUM,reading_time,,"_templates/ requires ""reading_time""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-automation-basics.md,MISSING_FIELD,MEDIUM,parent_id,,"_templates/ requires ""parent_id""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-avoiding-tool-overload.md,MISSING_FIELD,HIGH,excerpt_ar,,"_templates/ requires ""excerpt_ar""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-avoiding-tool-overload.md,MISSING_FIELD,MEDIUM,excerpt_en,,"_templates/ requires ""excerpt_en""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-avoiding-tool-overload.md,MISSING_FIELD,HIGH,category,,"_templates/ requires ""category""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-avoiding-tool-overload.md,MISSING_FIELD,MEDIUM,featured,,"_templates/ requires ""featured""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-avoiding-tool-overload.md,MISSING_FIELD,MEDIUM,tags,,"_templates/ requires ""tags""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-avoiding-tool-overload.md,MISSING_FIELD,HIGH,sort_order,,"_templates/ requires ""sort_order""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
tools-hub,lessons,tools-hub/lessons/tools-hub-lesson-avoiding-tool-overload.md,MISSING_FIELD,MEDIUM,reading_time,,"_templates/ requires ""reading_time""",deterministic_normalization,"safe default can be applied (e.g. [], 10, false, """")"
