table,record_id,source_path,fields_generated,fields_skipped_due_to_missing_db_columns,slug_handling,excerpt_ar_handling,status_guard,sql_update_generated,reason
ai_lessons,ai-academy-lesson-advanced-prompting,content-source/_normalized\ai-academy\lessons\ai-academy-lesson-advanced-prompting.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-micropython-guide,content-source/_normalized\iot-lab\resources\iot-lab-resource-micropython-guide.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-micropython,content-source/_normalized\iot-lab\resources\iot-lab-resource-micropython.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-mosquitto,content-source/_normalized\iot-lab\resources\iot-lab-resource-mosquitto.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-mqtt-org,content-source/_normalized\iot-lab\resources\iot-lab-resource-mqtt-org.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-mqtt-spec,content-source/_normalized\iot-lab\resources\iot-lab-resource-mqtt-spec.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-pinout-xyz,content-source/_normalized\iot-lab\resources\iot-lab-resource-pinout-xyz.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-random-nerd-tutorials,content-source/_normalized\iot-lab\resources\iot-lab-resource-random-nerd-tutorials.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-raspberry-pi-docs,content-source/_normalized\iot-lab\resources\iot-lab-resource-raspberry-pi-docs.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-rpi-guide,content-source/_normalized\iot-lab\resources\iot-lab-resource-rpi-guide.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-sparkfun-tutorials,content-source/_normalized\iot-lab\resources\iot-lab-resource-sparkfun-tutorials.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-thingspeak,content-source/_normalized\iot-lab\resources\iot-lab-resource-thingspeak.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-tinkercad-circuits-2,content-source/_normalized\iot-lab\resources\iot-lab-resource-tinkercad-circuits-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-tinkercad-circuits,content-source/_normalized\iot-lab\resources\iot-lab-resource-tinkercad-circuits.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
iot_resources,iot-lab-resource-wokwi,content-source/_normalized\iot-lab\resources\iot-lab-resource-wokwi.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-accuracy,content-source/_normalized\language\glossary\language-glossary-accuracy.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-active-listening,content-source/_normalized\language\glossary\language-glossary-active-listening.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-ai-language-coach,content-source/_normalized\language\glossary\language-glossary-ai-language-coach.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-cefr-a1,content-source/_normalized\language\glossary\language-glossary-cefr-a1.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-cefr-a2,content-source/_normalized\language\glossary\language-glossary-cefr-a2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-cefr-b1,content-source/_normalized\language\glossary\language-glossary-cefr-b1.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-cefr-b2,content-source/_normalized\language\glossary\language-glossary-cefr-b2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-cefr-c1,content-source/_normalized\language\glossary\language-glossary-cefr-c1.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-cefr-c2,content-source/_normalized\language\glossary\language-glossary-cefr-c2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-chunking,content-source/_normalized\language\glossary\language-glossary-chunking.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-collocation,content-source/_normalized\language\glossary\language-glossary-collocation.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-comprehensible-input,content-source/_normalized\language\glossary\language-glossary-comprehensible-input.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-fluency,content-source/_normalized\language\glossary\language-glossary-fluency.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-1,content-source/_normalized\language\glossary\language-glossary-glossary-1.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-10,content-source/_normalized\language\glossary\language-glossary-glossary-10.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-11,content-source/_normalized\language\glossary\language-glossary-glossary-11.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-12,content-source/_normalized\language\glossary\language-glossary-glossary-12.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-13,content-source/_normalized\language\glossary\language-glossary-glossary-13.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-14,content-source/_normalized\language\glossary\language-glossary-glossary-14.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-15,content-source/_normalized\language\glossary\language-glossary-glossary-15.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-16,content-source/_normalized\language\glossary\language-glossary-glossary-16.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-17,content-source/_normalized\language\glossary\language-glossary-glossary-17.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-18,content-source/_normalized\language\glossary\language-glossary-glossary-18.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-19,content-source/_normalized\language\glossary\language-glossary-glossary-19.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-2,content-source/_normalized\language\glossary\language-glossary-glossary-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-20,content-source/_normalized\language\glossary\language-glossary-glossary-20.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-3,content-source/_normalized\language\glossary\language-glossary-glossary-3.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-4,content-source/_normalized\language\glossary\language-glossary-glossary-4.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-5,content-source/_normalized\language\glossary\language-glossary-glossary-5.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-6,content-source/_normalized\language\glossary\language-glossary-glossary-6.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-7,content-source/_normalized\language\glossary\language-glossary-glossary-7.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-8,content-source/_normalized\language\glossary\language-glossary-glossary-8.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-glossary-9,content-source/_normalized\language\glossary\language-glossary-glossary-9.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-grammar-in-context,content-source/_normalized\language\glossary\language-glossary-grammar-in-context.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-idiom,content-source/_normalized\language\glossary\language-glossary-idiom.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-immersion,content-source/_normalized\language\glossary\language-glossary-immersion.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-intonation,content-source/_normalized\language\glossary\language-glossary-intonation.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-language-acquisition,content-source/_normalized\language\glossary\language-glossary-language-acquisition.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-language-exchange,content-source/_normalized\language\glossary\language-glossary-language-exchange.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-language-learning,content-source/_normalized\language\glossary\language-glossary-language-learning.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-minimal-pairs,content-source/_normalized\language\glossary\language-glossary-minimal-pairs.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-mother-tongue-interference,content-source/_normalized\language\glossary\language-glossary-mother-tongue-interference.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-passive-listening,content-source/_normalized\language\glossary\language-glossary-passive-listening.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-phrasal-verb,content-source/_normalized\language\glossary\language-glossary-phrasal-verb.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-pronunciation,content-source/_normalized\language\glossary\language-glossary-pronunciation.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-self-correction,content-source/_normalized\language\glossary\language-glossary-self-correction.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-shadowing,content-source/_normalized\language\glossary\language-glossary-shadowing.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-spaced-repetition,content-source/_normalized\language\glossary\language-glossary-spaced-repetition.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-stress,content-source/_normalized\language\glossary\language-glossary-stress.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_glossary,language-glossary-vocabulary-in-context,content-source/_normalized\language\glossary\language-glossary-vocabulary-in-context.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-active-vs-passive-listening,content-source/_normalized\language\lessons\language-lesson-active-vs-passive-listening.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-conversation-practice,content-source/_normalized\language\lessons\language-lesson-conversation-practice.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-grammar-in-context-2,content-source/_normalized\language\lessons\language-lesson-grammar-in-context-2.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-how-to-start-speaking,content-source/_normalized\language\lessons\language-lesson-how-to-start-speaking.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-interview-english,content-source/_normalized\language\lessons\language-lesson-interview-english.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-introduction-to-cefr,content-source/_normalized\language\lessons\language-lesson-introduction-to-cefr.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-lesson-1,content-source/_normalized\language\lessons\language-lesson-lesson-1.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-lesson-2,content-source/_normalized\language\lessons\language-lesson-lesson-2.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-lesson-3,content-source/_normalized\language\lessons\language-lesson-lesson-3.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-lesson-4,content-source/_normalized\language\lessons\language-lesson-lesson-4.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-lesson-5,content-source/_normalized\language\lessons\language-lesson-lesson-5.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-lesson-6,content-source/_normalized\language\lessons\language-lesson-lesson-6.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-mastering-shadowing,content-source/_normalized\language\lessons\language-lesson-mastering-shadowing.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-perfecting-pronunciation,content-source/_normalized\language\lessons\language-lesson-perfecting-pronunciation.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-self-correction-techniques,content-source/_normalized\language\lessons\language-lesson-self-correction-techniques.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-stop-translating,content-source/_normalized\language\lessons\language-lesson-stop-translating.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-using-ai-coaches,content-source/_normalized\language\lessons\language-lesson-using-ai-coaches.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-vocabulary-systems,content-source/_normalized\language\lessons\language-lesson-vocabulary-systems.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-weekly-progress-tracking,content-source/_normalized\language\lessons\language-lesson-weekly-progress-tracking.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_lessons,language-lesson-writing-clear-paragraphs,content-source/_normalized\language\lessons\language-lesson-writing-clear-paragraphs.md,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,added to data jsonb,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-accent-coach,content-source/_normalized\language\prompts\language-prompt-accent-coach.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-cultural-context,content-source/_normalized\language\prompts\language-prompt-cultural-context.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-daily-journal,content-source/_normalized\language\prompts\language-prompt-daily-journal.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-debate-opponent,content-source/_normalized\language\prompts\language-prompt-debate-opponent.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-email-drafter,content-source/_normalized\language\prompts\language-prompt-email-drafter.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-grammar-checker,content-source/_normalized\language\prompts\language-prompt-grammar-checker.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-idiom-explainer,content-source/_normalized\language\prompts\language-prompt-idiom-explainer.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-listening-comprehension,content-source/_normalized\language\prompts\language-prompt-listening-comprehension.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-paragraph-improver,content-source/_normalized\language\prompts\language-prompt-paragraph-improver.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-phrasal-verb-story,content-source/_normalized\language\prompts\language-prompt-phrasal-verb-story.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-presentation-prep,content-source/_normalized\language\prompts\language-prompt-presentation-prep.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-prompt-1,content-source/_normalized\language\prompts\language-prompt-prompt-1.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-prompt-10,content-source/_normalized\language\prompts\language-prompt-prompt-10.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-prompt-2,content-source/_normalized\language\prompts\language-prompt-prompt-2.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-prompt-3,content-source/_normalized\language\prompts\language-prompt-prompt-3.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-prompt-4,content-source/_normalized\language\prompts\language-prompt-prompt-4.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-prompt-5,content-source/_normalized\language\prompts\language-prompt-prompt-5.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-prompt-6,content-source/_normalized\language\prompts\language-prompt-prompt-6.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-prompt-7,content-source/_normalized\language\prompts\language-prompt-prompt-7.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-prompt-8,content-source/_normalized\language\prompts\language-prompt-prompt-8.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-prompt-9,content-source/_normalized\language\prompts\language-prompt-prompt-9.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-pronunciation-guide,content-source/_normalized\language\prompts\language-prompt-pronunciation-guide.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-reading-summary,content-source/_normalized\language\prompts\language-prompt-reading-summary.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-roleplay-interview,content-source/_normalized\language\prompts\language-prompt-roleplay-interview.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
language_prompts,language-prompt-slang-translator,content-source/_normalized\language\prompts\language-prompt-slang-translator.json,content_type; title_en; portal_id; status; data; title_ar,slug; excerpt_ar; excerpt_en,added to data jsonb,not present in source,status='draft',yes,Syncing normalized value schema-safe
